
2025/03/28 (00:04:58) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:15:57) | ===> btop++ v.1.4.0
2025/03/28 (02:15:57) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:15:57) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:18:14) | ===> btop++ v.1.4.0
2025/03/28 (02:18:14) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:18:14) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:20:36) | ===> btop++ v.1.4.0
2025/03/28 (02:20:36) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:20:36) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:23:27) | ===> btop++ v.1.4.0
2025/03/28 (02:23:27) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:23:27) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:24:27) | ===> btop++ v.1.4.0
2025/03/28 (02:24:27) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:24:27) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:25:34) | ===> btop++ v.1.4.0
2025/03/28 (02:25:34) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:25:34) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:26:54) | ===> btop++ v.1.4.0
2025/03/28 (02:26:54) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:26:54) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:27:28) | ===> btop++ v.1.4.0
2025/03/28 (02:27:28) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:27:28) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:29:16) | ===> btop++ v.1.4.0
2025/03/28 (02:29:16) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:29:16) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:31:40) | ===> btop++ v.1.4.0
2025/03/28 (02:31:40) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:31:40) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:32:22) | ===> btop++ v.1.4.0
2025/03/28 (02:32:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:32:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:37:26) | ===> btop++ v.1.4.0
2025/03/28 (02:37:26) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:37:26) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:37:42) | ===> btop++ v.1.4.0
2025/03/28 (02:37:42) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:37:42) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (02:38:00) | ===> btop++ v.1.4.0
2025/03/28 (02:38:00) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (02:38:00) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/28 (23:43:54) | ===> btop++ v.1.4.0
2025/03/28 (23:43:54) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/28 (23:43:54) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/29 (05:42:08) | ===> btop++ v.1.4.0
2025/03/29 (05:42:08) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/29 (05:42:08) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/29 (05:42:36) | ===> btop++ v.1.4.0
2025/03/29 (05:42:36) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/29 (05:42:36) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/29 (05:43:04) | ===> btop++ v.1.4.0
2025/03/29 (05:43:04) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/29 (05:43:04) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (17:29:09) | ===> btop++ v.1.4.0
2025/03/31 (17:29:09) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (17:29:09) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (17:30:42) | ===> btop++ v.1.4.0
2025/03/31 (17:30:42) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (17:30:42) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (17:33:03) | ===> btop++ v.1.4.0
2025/03/31 (17:33:03) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (17:33:03) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (17:40:56) | ===> btop++ v.1.4.0
2025/03/31 (17:40:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (17:40:56) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (18:47:46) | ===> btop++ v.1.4.0
2025/03/31 (18:47:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (18:47:46) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (18:50:45) | ===> btop++ v.1.4.0
2025/03/31 (18:50:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (18:50:45) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (18:58:14) | ===> btop++ v.1.4.0
2025/03/31 (18:58:14) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (18:58:14) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (19:40:20) | ===> btop++ v.1.4.0
2025/03/31 (19:40:20) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (19:40:20) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (19:43:04) | ===> btop++ v.1.4.0
2025/03/31 (19:43:04) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (19:43:04) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (19:43:15) | ===> btop++ v.1.4.0
2025/03/31 (19:43:15) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (19:43:15) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (19:46:34) | ===> btop++ v.1.4.0
2025/03/31 (19:46:34) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (19:46:34) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/01 (01:26:46) | ===> btop++ v.1.4.0
2025/04/01 (01:26:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/01 (01:26:46) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/01 (01:37:20) | ===> btop++ v.1.4.0
2025/04/01 (01:37:20) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/01 (01:37:20) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/01 (01:44:50) | ===> btop++ v.1.4.0
2025/04/01 (01:44:50) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/01 (01:44:50) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/01 (01:46:50) | ===> btop++ v.1.4.0
2025/04/01 (01:46:50) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/01 (01:46:50) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/01 (01:50:38) | ===> btop++ v.1.4.0
2025/04/01 (01:50:38) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/01 (01:50:38) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/01 (01:52:51) | ===> btop++ v.1.4.0
2025/04/01 (01:52:51) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/01 (01:52:51) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/04/01 (01:52:53) | WARNING: Failed to join _runner thread on exit!

2025/04/01 (01:55:12) | ===> btop++ v.1.4.0
2025/04/01 (01:55:12) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/01 (01:55:12) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/01 (02:00:28) | ===> btop++ v.1.4.0
2025/04/01 (02:00:28) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/01 (02:00:28) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/02 (04:42:42) | ===> btop++ v.1.4.0
2025/04/02 (04:42:42) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/02 (04:42:42) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:09:17) | ===> btop++ v.1.4.0
2025/04/06 (10:09:17) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:09:17) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:16:38) | ===> btop++ v.1.4.0
2025/04/06 (10:16:38) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:16:38) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:45:08) | ===> btop++ v.1.4.0
2025/04/06 (10:45:08) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:45:08) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:46:04) | ===> btop++ v.1.4.0
2025/04/06 (10:46:04) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:46:04) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:47:41) | ===> btop++ v.1.4.0
2025/04/06 (10:47:41) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:47:41) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:47:53) | ===> btop++ v.1.4.0
2025/04/06 (10:47:53) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:47:53) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:47:55) | ===> btop++ v.1.4.0
2025/04/06 (10:47:55) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:47:55) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:48:02) | ===> btop++ v.1.4.0
2025/04/06 (10:48:02) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:48:02) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:48:07) | ===> btop++ v.1.4.0
2025/04/06 (10:48:07) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:48:07) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:48:14) | ===> btop++ v.1.4.0
2025/04/06 (10:48:14) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:48:14) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:50:02) | ===> btop++ v.1.4.0
2025/04/06 (10:50:02) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:50:02) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (10:50:36) | ===> btop++ v.1.4.0
2025/04/06 (10:50:36) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (10:50:36) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (12:12:54) | ===> btop++ v.1.4.0
2025/04/06 (12:12:54) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (12:12:54) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (12:25:22) | ===> btop++ v.1.4.0
2025/04/06 (12:25:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (12:25:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/06 (13:55:23) | ===> btop++ v.1.4.0
2025/04/06 (13:55:23) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/06 (13:55:23) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/08 (22:03:56) | ===> btop++ v.1.4.0
2025/04/08 (22:03:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/08 (22:03:56) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/08 (22:28:37) | ===> btop++ v.1.4.0
2025/04/08 (22:28:37) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/08 (22:28:37) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/04/08 (22:28:40) | WARNING: Failed to join _runner thread on exit!

2025/04/08 (23:28:38) | ===> btop++ v.1.4.0
2025/04/08 (23:28:38) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/08 (23:28:38) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/08 (23:35:35) | ===> btop++ v.1.4.0
2025/04/08 (23:35:35) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/08 (23:35:35) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/08 (23:38:01) | ===> btop++ v.1.4.0
2025/04/08 (23:38:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/08 (23:38:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/09 (02:05:30) | ===> btop++ v.1.4.0
2025/04/09 (02:05:30) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/09 (02:05:30) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/09 (02:09:43) | ===> btop++ v.1.4.0
2025/04/09 (02:09:43) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/09 (02:09:43) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/09 (03:41:11) | ===> btop++ v.1.4.0
2025/04/09 (03:41:11) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/09 (03:41:11) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/09 (04:05:26) | ===> btop++ v.1.4.0
2025/04/09 (04:05:26) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/09 (04:05:26) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/09 (04:18:23) | ===> btop++ v.1.4.0
2025/04/09 (04:18:23) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/09 (04:18:23) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/10 (02:16:39) | ===> btop++ v.1.4.0
2025/04/10 (02:16:39) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/10 (02:16:39) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/10 (02:16:58) | ===> btop++ v.1.4.0
2025/04/10 (02:16:58) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/10 (02:16:58) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/15 (22:33:18) | ===> btop++ v.1.4.0
2025/04/15 (22:33:18) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/15 (22:33:18) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/15 (22:35:13) | ===> btop++ v.1.4.0
2025/04/15 (22:35:13) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/15 (22:35:13) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/16 (00:08:25) | ===> btop++ v.1.4.0
2025/04/16 (00:08:25) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/16 (00:08:25) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/16 (03:34:46) | ===> btop++ v.1.4.0
2025/04/16 (03:34:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/16 (03:34:46) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/17 (18:02:41) | ===> btop++ v.1.4.0
2025/04/17 (18:02:41) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/17 (18:02:41) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/22 (20:16:00) | ===> btop++ v.1.4.0
2025/04/22 (20:16:00) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/22 (20:16:00) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/22 (21:09:50) | ===> btop++ v.1.4.0
2025/04/22 (21:09:50) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/22 (21:09:50) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/22 (21:12:26) | ===> btop++ v.1.4.0
2025/04/22 (21:12:26) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/22 (21:12:26) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/23 (04:05:57) | ===> btop++ v.1.4.0
2025/04/23 (04:05:57) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/23 (04:05:57) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/24 (16:54:21) | ===> btop++ v.1.4.0
2025/04/24 (16:54:21) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/24 (16:54:21) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/25 (03:10:53) | ===> btop++ v.1.4.0
2025/04/25 (03:10:53) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/25 (03:10:53) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/04/25 (03:42:57) | WARNING: Failed to join _runner thread on exit!
